Dealer Name,Dealer ID,Invoice Date,Region,Governorate,City,Part Description,Unit Price,Quantity Sold,Total Sales,Operating Profit,Operating Margin
Auto Spare Parts Dealer 33 - Minya,10032,2022-09-10,Canal Zone,Ismailia,Qantara Sharq,Magneti Marelli Alarm System for Toyota 1987-2015,2083.58,8,16668.64,4903.91,29.42
Auto Spare Parts Dealer 27 - Minya,10026,2023-07-29,Upper Egypt,Luxor,Esna,CASP Regular Bulb for Kia,69.14,92,6360.88,2242.21,35.25
Auto Spare Parts Dealer 17 - Monufia,10016,2023-08-05,Upper Egypt,Luxor,Armant,Mobil Engine Oil for Kia,1482.08,12,17784.96,5886.82,33.1
Auto Spare Parts Dealer 15 - Sharqia,10014,2023-10-06,Upper Egypt,Assiut,Assiut First,Champion Windshield Wiper for Hyundai,156.05,14,2184.7,476.7,21.82
Auto Spare Parts Dealer 24 - Assiut,10023,2024-04-26,Upper Egypt,Sohag,Akhmim,Hella Battery for Hyundai,1861.46,14,26060.44,10129.69,38.87
Auto Spare Parts Dealer 41 - Beheira,10040,2022-07-30,Delta,Beheira,Abu Hummus,Hella Air Filter for Kia,220.97,8,1767.76,370.7,20.97
Auto Spare Parts Dealer 6 - Minya,10005,2022-04-20,Alexandria,Alexandria,Miami,Magneti Marelli Windshield Wiper for Kia,171.73,46,7899.58,2967.87,37.57
Auto Spare Parts Dealer 11 - Qalyubia,10010,2024-01-09,Greater Cairo,Cairo,Heliopolis,ACDelco Battery for Chevrolet Half-Truck,1091.38,9,9822.42,2420.24,24.64
Auto Spare Parts Dealer 24 - Assiut,10023,2024-03-15,Upper Egypt,Aswan,Aswan First,NGK Windshield Wiper for Toyota 1987-2015,142.14,45,6396.3,2217.6,34.67
Auto Spare Parts Dealer 1 - Qalyubia,10000,2022-12-30,Upper Egypt,Assiut,Assiut First,Magneti Marelli Regular Bulb for Chevrolet Half-Truck,77.54,38,2946.52,913.13,30.99
Auto Spare Parts Dealer 36 - Port Said,10035,2022-10-22,Upper Egypt,Sohag,Maragha,Hella Brake Pads for Toyota 1987-2015,456.7,8,3653.6,1045.66,28.62
Auto Spare Parts Dealer 37 - Beheira,10036,2023-07-04,Upper Egypt,Minya,Mallawi,Magneti Marelli Alarm System for Hyundai,2198.76,9,19788.84,5606.18,28.33
Auto Spare Parts Dealer 45 - Ismailia,10044,2024-02-18,Canal Zone,Ismailia,Arbaeen,CASP Brake Pads for Nissan 1987-2015,482.2,25,12055.0,4391.64,36.43
Auto Spare Parts Dealer 13 - Luxor,10012,2023-09-24,Canal Zone,Ismailia,Qantara Sharq,Magneti Marelli Rear Taillight for Toyota 1987-2015,647.99,34,22031.66,7931.4,36.0
Auto Spare Parts Dealer 48 - Minya,10047,2023-09-22,Upper Egypt,Aswan,Aswan First,NGK Engine Oil for Kia,1039.67,8,8317.36,1849.78,22.24
Auto Spare Parts Dealer 3 - Cairo,10002,2024-01-11,Upper Egypt,Assiut,Abnoub,Hella Windshield Wiper for Hyundai,102.47,85,8709.95,2732.31,31.37
Auto Spare Parts Dealer 17 - Monufia,10016,2022-05-30,Delta,Dakahlia,Dikirnis,Mobil Alarm System for Hyundai,2421.74,9,21795.66,8498.13,38.99
Auto Spare Parts Dealer 25 - Cairo,10024,2024-03-19,Canal Zone,Ismailia,Arbaeen,Valeo Engine Oil for Chevrolet Half-Truck,1446.41,18,26035.38,8029.31,30.84
Auto Spare Parts Dealer 20 - Sharqia,10019,2022-09-07,Canal Zone,Port Said,Arab,DEPO Brake Pads for Hyundai,475.27,33,15683.91,3580.64,22.83
Auto Spare Parts Dealer 5 - Port Said,10004,2022-12-20,Upper Egypt,Minya,Beni Mazar,Denso Brake Cylinder for Nissan 1987-2015,844.84,20,16896.8,4410.06,26.1
Auto Spare Parts Dealer 12 - Dakahlia,10011,2022-09-28,Delta,Monufia,Bagour,DEPO Regular Bulb for Chevrolet Half-Truck,77.24,135,10427.4,3847.71,36.9
Auto Spare Parts Dealer 13 - Luxor,10012,2023-09-08,Canal Zone,Ismailia,Sheikh Zayed,Bosch HID Bulb for Nissan 1987-2015,698.56,17,11875.52,2383.42,20.07
Auto Spare Parts Dealer 43 - Dakahlia,10042,2022-11-29,Upper Egypt,Aswan,Aswan First,Valeo Rear Taillight for Hyundai,515.38,12,6184.56,1363.08,22.04
Auto Spare Parts Dealer 3 - Cairo,10002,2024-02-24,Delta,Sharqia,Zagazig,Bosch Windshield Wiper for Nissan 1987-2015,138.36,29,4012.44,1423.61,35.48
Auto Spare Parts Dealer 40 - Beheira,10039,2024-02-06,Upper Egypt,Luxor,Esna,Champion Side Mirror for Kia,957.45,12,11489.4,4195.93,36.52
Auto Spare Parts Dealer 32 - Monufia,10031,2022-03-16,Delta,Monufia,Bagour,Hella Windshield Wiper for Nissan 1987-2015,128.44,57,7321.08,1600.39,21.86
Auto Spare Parts Dealer 32 - Monufia,10031,2024-08-07,Delta,Dakahlia,Dikirnis,CASP Brake Pads for Hyundai,516.52,20,10330.4,3014.41,29.18
Auto Spare Parts Dealer 1 - Qalyubia,10000,2022-07-03,Delta,Dakahlia,Mit Ghamr,CASP Battery for Hyundai,2229.86,8,17838.88,6068.79,34.02
Auto Spare Parts Dealer 6 - Minya,10005,2024-02-17,Greater Cairo,Giza,Dokki,Bosch Windshield Wiper for Hyundai,152.84,121,18493.64,6463.53,34.95
Auto Spare Parts Dealer 17 - Monufia,10016,2022-01-14,Upper Egypt,Assiut,Dayrout,CASP Engine Oil for Nissan 1987-2015,1016.59,15,15248.85,4097.37,26.87
Auto Spare Parts Dealer 42 - Alexandria,10041,2022-05-10,Greater Cairo,Giza,Faisal,Valeo Windshield Wiper for Nissan 1987-2015,188.58,62,11691.96,4503.74,38.52
Auto Spare Parts Dealer 46 - Port Said,10045,2024-04-02,Alexandria,Alexandria,Montazah,Mobil Battery for Toyota 1987-2015,1144.33,9,10298.97,2414.08,23.44
Auto Spare Parts Dealer 16 - Assiut,10015,2024-05-15,Delta,Beheira,Edku,Philips Windshield Wiper for Hyundai,127.84,58,7414.72,1853.68,25.0
Auto Spare Parts Dealer 40 - Beheira,10039,2022-07-16,Delta,Beheira,Edku,CASP Engine Oil for Nissan 1987-2015,1965.24,7,13756.68,5411.88,39.34
Auto Spare Parts Dealer 8 - Alexandria,10007,2023-09-20,Upper Egypt,Sohag,Sohag First,Valeo Side Mirror for Chevrolet Half-Truck,350.86,32,11227.52,3943.11,35.12
Auto Spare Parts Dealer 9 - Dakahlia,10008,2023-07-02,Upper Egypt,Aswan,Kom Ombo,Valeo Engine Oil for Nissan 1987-2015,1007.97,8,8063.76,2882.79,35.75
Auto Spare Parts Dealer 34 - Giza,10033,2024-06-24,Alexandria,Alexandria,Montazah,ACDelco Engine Oil for Hyundai,1080.16,19,20523.04,5426.29,26.44
Auto Spare Parts Dealer 39 - Cairo,10038,2024-05-28,Delta,Beheira,Abu Hummus,CASP Engine Oil for Chevrolet Half-Truck,1388.51,13,18050.63,5268.98,29.19
Auto Spare Parts Dealer 23 - Sohag,10022,2024-06-05,Upper Egypt,Luxor,Esna,DEPO Brake Cylinder for Hyundai,1253.11,11,13784.21,4872.72,35.35
Auto Spare Parts Dealer 33 - Minya,10032,2024-11-03,Alexandria,Alexandria,Miami,Denso Engine Oil for Hyundai,1339.97,19,25459.43,10168.5,39.94
Auto Spare Parts Dealer 5 - Port Said,10004,2024-02-16,Upper Egypt,Luxor,Luxor First,Bosch Windshield Wiper for Nissan 1987-2015,202.19,60,12131.4,2445.69,20.16
Auto Spare Parts Dealer 2 - Sharqia,10001,2023-06-28,Upper Egypt,Luxor,Luxor First,Denso Engine Oil for Hyundai,1826.64,17,31052.88,12169.62,39.19
Auto Spare Parts Dealer 48 - Minya,10047,2024-05-25,Greater Cairo,Cairo,Shubra,Magneti Marelli Alarm System for Chevrolet Half-Truck,1527.25,8,12218.0,4839.55,39.61
Auto Spare Parts Dealer 41 - Beheira,10040,2023-06-20,Upper Egypt,Sohag,Maragha,ACDelco Windshield Wiper for Hyundai,144.44,85,12277.4,2572.12,20.95
Auto Spare Parts Dealer 43 - Dakahlia,10042,2024-07-05,Upper Egypt,Minya,Deir Mawas,Bosch Windshield Wiper for Chevrolet Half-Truck,170.68,72,12288.96,4234.78,34.46
Auto Spare Parts Dealer 28 - Dakahlia,10027,2023-04-27,Canal Zone,Port Said,Arab,Valeo Engine Oil for Chevrolet Half-Truck,1753.15,8,14025.2,4405.32,31.41
Auto Spare Parts Dealer 42 - Alexandria,10041,2024-04-11,Upper Egypt,Assiut,Dayrout,Champion Alarm System for Toyota 1987-2015,1936.5,7,13555.5,5079.25,37.47
Auto Spare Parts Dealer 38 - Aswan,10037,2024-02-26,Upper Egypt,Luxor,Esna,NGK Regular Bulb for Toyota 1987-2015,151.35,81,12259.35,3332.09,27.18
Auto Spare Parts Dealer 2 - Sharqia,10001,2023-09-14,Delta,Monufia,Berket El Sabaa,ACDelco Regular Bulb for Toyota 1987-2015,51.84,79,4095.36,966.1,23.59
Auto Spare Parts Dealer 10 - Sharqia,10009,2024-06-21,Greater Cairo,Cairo,Heliopolis,Valeo Rear Taillight for Toyota 1987-2015,736.01,49,36064.49,12297.99,34.1
Auto Spare Parts Dealer 12 - Dakahlia,10011,2023-05-20,Delta,Dakahlia,Talkha,Champion Regular Bulb for Chevrolet Half-Truck,188.58,88,16595.04,4318.03,26.02
Auto Spare Parts Dealer 13 - Luxor,10012,2024-01-08,Delta,Sharqia,Abu Kabir,Hella Regular Bulb for Kia,172.8,94,16243.2,3628.73,22.34
Auto Spare Parts Dealer 36 - Port Said,10035,2022-03-14,Greater Cairo,Cairo,Shubra,Bosch Air Filter for Hyundai,563.13,20,11262.6,2794.25,24.81
Auto Spare Parts Dealer 26 - Sohag,10025,2023-12-04,Greater Cairo,Giza,Haram,Hella Battery for Nissan 1987-2015,1000.31,7,7002.17,2307.22,32.95
Auto Spare Parts Dealer 7 - Minya,10006,2024-05-17,Upper Egypt,Sohag,Girga,Hella Regular Bulb for Nissan 1987-2015,144.93,37,5362.41,1689.16,31.5
Auto Spare Parts Dealer 28 - Dakahlia,10027,2024-01-15,Alexandria,Alexandria,Miami,CASP Rear Taillight for Toyota 1987-2015,701.78,34,23860.52,7372.9,30.9
Auto Spare Parts Dealer 40 - Beheira,10039,2023-11-27,Delta,Dakahlia,Bilqas,Valeo Brake Pads for Chevrolet Half-Truck,432.92,9,3896.28,1342.66,34.46
Auto Spare Parts Dealer 28 - Dakahlia,10027,2023-08-09,Canal Zone,Ismailia,Qantara Sharq,Philips Brake Pads for Kia,721.55,17,12266.35,3623.48,29.54
Auto Spare Parts Dealer 21 - Minya,10020,2024-04-19,Delta,Beheira,Rashid,Champion Regular Bulb for Chevrolet Half-Truck,150.11,16,2401.76,739.26,30.78
Auto Spare Parts Dealer 26 - Sohag,10025,2023-04-02,Upper Egypt,Assiut,Assiut First,DEPO Battery for Toyota 1987-2015,1753.94,7,12277.58,2767.37,22.54
Auto Spare Parts Dealer 22 - Minya,10021,2023-10-04,Delta,Dakahlia,Mit Ghamr,Hella Side Mirror for Nissan 1987-2015,338.69,65,22014.85,5323.19,24.18
Auto Spare Parts Dealer 22 - Minya,10021,2023-10-13,Upper Egypt,Aswan,Nasr Nubia,Champion Air Filter for Hyundai,527.11,10,5271.1,1363.11,25.86
Auto Spare Parts Dealer 19 - Cairo,10018,2024-08-06,Upper Egypt,Assiut,Qusiya,Philips Alarm System for Chevrolet Half-Truck,1969.45,7,13786.15,4997.48,36.25
Auto Spare Parts Dealer 42 - Alexandria,10041,2022-04-09,Upper Egypt,Aswan,Kom Ombo,Valeo Regular Bulb for Chevrolet Half-Truck,95.17,32,3045.44,1012.61,33.25
Auto Spare Parts Dealer 35 - Assiut,10034,2023-08-18,Greater Cairo,Qalyubia,Qalyub,Denso Side Mirror for Nissan 1987-2015,399.87,8,3198.96,1188.41,37.15
Auto Spare Parts Dealer 45 - Ismailia,10044,2024-08-12,Greater Cairo,Giza,Dokki,Mobil Regular Bulb for Toyota 1987-2015,137.02,139,19045.78,7126.93,37.42
Auto Spare Parts Dealer 3 - Cairo,10002,2023-10-07,Greater Cairo,Qalyubia,Toukh,Hella Side Mirror for Hyundai,578.28,25,14457.0,5448.84,37.69
Auto Spare Parts Dealer 39 - Cairo,10038,2022-10-25,Canal Zone,Ismailia,First District,CASP HID Bulb for Toyota 1987-2015,829.58,14,11614.12,2946.5,25.37
Auto Spare Parts Dealer 29 - Qalyubia,10028,2023-08-13,Delta,Monufia,Berket El Sabaa,Bosch Engine Oil for Chevrolet Half-Truck,1875.93,12,22511.16,6350.4,28.21
Auto Spare Parts Dealer 27 - Minya,10026,2024-08-16,Upper Egypt,Luxor,Luxor First,Bosch Engine Oil for Nissan 1987-2015,1480.93,9,13328.37,4703.58,35.29
Auto Spare Parts Dealer 42 - Alexandria,10041,2022-11-03,Upper Egypt,Aswan,Nasr Nubia,DEPO Engine Oil for Toyota 1987-2015,1759.83,9,15838.47,4206.7,26.56
Auto Spare Parts Dealer 7 - Minya,10006,2024-07-14,Canal Zone,Port Said,Manakh,Mobil Windshield Wiper for Kia,100.62,37,3722.94,1169.0,31.4
Auto Spare Parts Dealer 45 - Ismailia,10044,2023-09-29,Greater Cairo,Qalyubia,Shibin El Qanater,Denso Side Mirror for Hyundai,747.59,22,16446.98,3309.13,20.12
Auto Spare Parts Dealer 19 - Cairo,10018,2022-07-05,Upper Egypt,Minya,Samalut,Philips Brake Pads for Toyota 1987-2015,414.69,68,28198.92,10134.69,35.94
Auto Spare Parts Dealer 10 - Sharqia,10009,2024-10-12,Upper Egypt,Sohag,Sohag First,ACDelco Regular Bulb for Kia,125.17,94,11765.98,3201.52,27.21
Auto Spare Parts Dealer 32 - Monufia,10031,2023-01-24,Alexandria,Alexandria,Smouha,Champion Engine Oil for Toyota 1987-2015,1447.43,20,28948.6,6742.13,23.29
Auto Spare Parts Dealer 45 - Ismailia,10044,2022-09-02,Delta,Beheira,Kafr El Dawar,Hella Front Headlight for Nissan 1987-2015,574.85,25,14371.25,5662.27,39.4
Auto Spare Parts Dealer 4 - Dakahlia,10003,2022-08-04,Canal Zone,Ismailia,Arbaeen,CASP Alarm System for Toyota 1987-2015,1729.83,9,15568.47,6132.42,39.39
Auto Spare Parts Dealer 37 - Beheira,10036,2022-08-24,Delta,Beheira,Abu Hummus,CASP HID Bulb for Chevrolet Half-Truck,533.66,31,16543.46,4193.77,25.35
Auto Spare Parts Dealer 27 - Minya,10026,2024-03-04,Alexandria,Alexandria,Smouha,Hella Engine Oil for Toyota 1987-2015,1580.16,9,14221.44,4041.73,28.42
Auto Spare Parts Dealer 30 - Dakahlia,10029,2023-12-17,Greater Cairo,Giza,Agouza,Champion Rear Taillight for Nissan 1987-2015,582.44,15,8736.6,2845.51,32.57
Auto Spare Parts Dealer 35 - Assiut,10034,2023-08-18,Greater Cairo,Qalyubia,Qalyub,Philips Alarm System for Kia,1880.7,9,16926.3,5624.61,33.23
Auto Spare Parts Dealer 9 - Dakahlia,10008,2023-06-25,Canal Zone,Ismailia,First District,Bosch Windshield Wiper for Toyota 1987-2015,287.35,67,19252.45,5723.75,29.73
Auto Spare Parts Dealer 23 - Sohag,10022,2023-06-27,Upper Egypt,Sohag,Tahta,Philips Air Filter for Kia,374.46,27,10110.42,2143.41,21.2
Auto Spare Parts Dealer 20 - Sharqia,10019,2022-07-12,Canal Zone,Port Said,Sharq,Valeo Alarm System for Chevrolet Half-Truck,1986.1,8,15888.8,4935.06,31.06
Auto Spare Parts Dealer 32 - Monufia,10031,2024-10-18,Canal Zone,Port Said,Arab,Philips Side Mirror for Chevrolet Half-Truck,526.19,49,25783.31,5752.26,22.31
Auto Spare Parts Dealer 37 - Beheira,10036,2022-11-05,Upper Egypt,Assiut,Dayrout,ACDelco Windshield Wiper for Nissan 1987-2015,265.78,54,14352.12,5369.13,37.41
Auto Spare Parts Dealer 22 - Minya,10021,2023-05-10,Canal Zone,Port Said,Dawahi,Mobil Rear Taillight for Toyota 1987-2015,561.31,18,10103.58,2030.82,20.1
Auto Spare Parts Dealer 23 - Sohag,10022,2023-03-19,Upper Egypt,Sohag,Akhmim,CASP Battery for Nissan 1987-2015,1851.88,16,29630.08,9327.55,31.48
Auto Spare Parts Dealer 3 - Cairo,10002,2023-09-03,Upper Egypt,Minya,Mallawi,Mobil HID Bulb for Toyota 1987-2015,675.87,27,18248.49,6463.62,35.42
Auto Spare Parts Dealer 43 - Dakahlia,10042,2023-11-11,Upper Egypt,Sohag,Maragha,Hella Brake Pads for Toyota 1987-2015,620.31,16,9924.96,3829.05,38.58
Auto Spare Parts Dealer 7 - Minya,10006,2022-07-19,Canal Zone,Ismailia,Sheikh Zayed,Champion Brake Cylinder for Nissan 1987-2015,1433.58,20,28671.6,8125.53,28.34
Auto Spare Parts Dealer 22 - Minya,10021,2024-05-01,Upper Egypt,Sohag,Maragha,NGK Battery for Kia,1953.96,12,23447.52,6089.32,25.97
Auto Spare Parts Dealer 26 - Sohag,10025,2022-04-21,Alexandria,Alexandria,Sidi Gaber,Philips Air Filter for Hyundai,555.45,13,7220.85,1483.16,20.54
Auto Spare Parts Dealer 16 - Assiut,10015,2023-10-22,Alexandria,Alexandria,Glim,Champion Battery for Kia,1978.92,16,31662.72,10337.88,32.65
Auto Spare Parts Dealer 48 - Minya,10047,2022-10-04,Upper Egypt,Luxor,Qurna,Valeo Alarm System for Toyota 1987-2015,2012.5,8,16100.0,3817.31,23.71
Auto Spare Parts Dealer 21 - Minya,10020,2023-12-27,Upper Egypt,Luxor,Esna,DEPO Rear Taillight for Toyota 1987-2015,658.82,12,7905.84,2438.16,30.84
Auto Spare Parts Dealer 12 - Dakahlia,10011,2023-07-19,Greater Cairo,Giza,Haram,Philips Alarm System for Chevrolet Half-Truck,1841.45,16,29463.2,10818.89,36.72
Auto Spare Parts Dealer 35 - Assiut,10034,2023-07-10,Canal Zone,Ismailia,First District,DEPO Windshield Wiper for Chevrolet Half-Truck,176.72,29,5124.88,1462.13,28.53
Auto Spare Parts Dealer 26 - Sohag,10025,2022-07-24,Greater Cairo,Qalyubia,Khanka,Champion Windshield Wiper for Chevrolet Half-Truck,221.45,135,29895.75,10233.32,34.23
Auto Spare Parts Dealer 18 - Cairo,10017,2022-07-30,Delta,Beheira,Edku,DEPO Air Filter for Toyota 1987-2015,247.34,23,5688.82,1705.51,29.98
Auto Spare Parts Dealer 4 - Dakahlia,10003,2024-03-11,Delta,Beheira,Damanhour,Magneti Marelli Battery for Hyundai,2734.67,9,24612.03,8429.62,34.25
Auto Spare Parts Dealer 36 - Port Said,10035,2024-01-31,Delta,Dakahlia,Mansoura,NGK Regular Bulb for Kia,102.5,31,3177.5,1094.97,34.46
Auto Spare Parts Dealer 10 - Sharqia,10009,2024-02-17,Upper Egypt,Minya,Mallawi,Valeo Air Filter for Kia,235.67,69,16261.23,6003.65,36.92
Auto Spare Parts Dealer 37 - Beheira,10036,2022-06-27,Alexandria,Alexandria,Sidi Gaber,Champion Rear Taillight for Nissan 1987-2015,698.12,10,6981.2,1938.68,27.77
Auto Spare Parts Dealer 14 - Sohag,10013,2024-10-31,Upper Egypt,Sohag,Tahta,Champion Battery for Toyota 1987-2015,2243.36,11,24676.96,7353.73,29.8
Auto Spare Parts Dealer 43 - Dakahlia,10042,2023-02-02,Greater Cairo,Cairo,Maadi,DEPO Regular Bulb for Kia,93.39,99,9245.61,3617.81,39.13
Auto Spare Parts Dealer 22 - Minya,10021,2023-02-06,Upper Egypt,Minya,Maghaghah,Mobil Regular Bulb for Nissan 1987-2015,137.34,110,15107.4,4609.27,30.51
Auto Spare Parts Dealer 31 - Sohag,10030,2024-12-05,Greater Cairo,Giza,Imbaba,Bosch Engine Oil for Kia,1254.89,7,8784.23,2439.38,27.77
Auto Spare Parts Dealer 27 - Minya,10026,2022-02-21,Canal Zone,Ismailia,Arbaeen,CASP Engine Oil for Hyundai,1221.21,8,9769.68,2599.71,26.61
Auto Spare Parts Dealer 38 - Aswan,10037,2023-11-06,Upper Egypt,Luxor,Qurna,ACDelco Battery for Hyundai,1517.8,12,18213.6,4726.43,25.95
Auto Spare Parts Dealer 34 - Giza,10033,2023-11-03,Greater Cairo,Qalyubia,Qalyub,Philips Alarm System for Toyota 1987-2015,1577.85,15,23667.75,7909.76,33.42
Auto Spare Parts Dealer 48 - Minya,10047,2022-10-21,Upper Egypt,Sohag,Tahta,Hella Regular Bulb for Nissan 1987-2015,85.72,70,6000.4,2220.15,37.0
Auto Spare Parts Dealer 8 - Alexandria,10007,2023-06-28,Upper Egypt,Aswan,Edfu,Champion Windshield Wiper for Hyundai,127.28,50,6364.0,1794.01,28.19
Auto Spare Parts Dealer 13 - Luxor,10012,2023-09-26,Upper Egypt,Minya,Beni Mazar,DEPO Battery for Kia,2335.29,7,16347.03,4564.09,27.92
Auto Spare Parts Dealer 23 - Sohag,10022,2022-03-01,Upper Egypt,Aswan,Aswan First,CASP Battery for Kia,1932.0,7,13524.0,2980.69,22.04
Auto Spare Parts Dealer 17 - Monufia,10016,2024-03-03,Delta,Beheira,Damanhour,ACDelco Windshield Wiper for Hyundai,183.01,35,6405.35,2280.95,35.61
Auto Spare Parts Dealer 39 - Cairo,10038,2024-03-26,Delta,Beheira,Damanhour,DEPO Regular Bulb for Chevrolet Half-Truck,160.3,16,2564.8,645.56,25.17
Auto Spare Parts Dealer 46 - Port Said,10045,2022-04-22,Canal Zone,Ismailia,Qantara Sharq,DEPO HID Bulb for Kia,819.14,23,18840.22,3930.07,20.86
Auto Spare Parts Dealer 34 - Giza,10033,2022-11-02,Upper Egypt,Minya,Beni Mazar,Champion Battery for Chevrolet Half-Truck,1269.43,12,15233.16,4256.14,27.94
Auto Spare Parts Dealer 30 - Dakahlia,10029,2024-12-09,Greater Cairo,Cairo,Maadi,Hella Windshield Wiper for Kia,184.4,57,10510.8,3438.08,32.71
Auto Spare Parts Dealer 12 - Dakahlia,10011,2024-08-27,Alexandria,Alexandria,Roushdy,Philips Windshield Wiper for Nissan 1987-2015,251.95,115,28974.25,9549.91,32.96
Auto Spare Parts Dealer 48 - Minya,10047,2022-10-04,Upper Egypt,Luxor,Qurna,Mobil Air Filter for Toyota 1987-2015,309.93,14,4339.02,1091.26,25.15
Auto Spare Parts Dealer 7 - Minya,10006,2024-03-13,Delta,Monufia,Menouf,Magneti Marelli Windshield Wiper for Chevrolet Half-Truck,116.67,70,8166.9,1866.14,22.85
Auto Spare Parts Dealer 4 - Dakahlia,10003,2023-09-16,Delta,Dakahlia,Dikirnis,Magneti Marelli Side Mirror for Nissan 1987-2015,916.63,14,12832.82,3825.46,29.81
Auto Spare Parts Dealer 12 - Dakahlia,10011,2022-07-17,Upper Egypt,Aswan,Aswan First,Philips HID Bulb for Hyundai,596.4,35,20874.0,4325.09,20.72
Auto Spare Parts Dealer 29 - Qalyubia,10028,2023-02-01,Upper Egypt,Sohag,Maragha,Bosch Engine Oil for Chevrolet Half-Truck,1740.55,10,17405.5,4796.96,27.56
Auto Spare Parts Dealer 14 - Sohag,10013,2023-11-01,Upper Egypt,Assiut,Manfalout,Denso Alarm System for Hyundai,2116.66,16,33866.56,6797.02,20.07
Auto Spare Parts Dealer 19 - Cairo,10018,2023-04-04,Delta,Sharqia,Bilbeis,Denso Regular Bulb for Toyota 1987-2015,103.19,64,6604.16,2405.9,36.43
Auto Spare Parts Dealer 12 - Dakahlia,10011,2022-09-28,Delta,Monufia,Bagour,Champion Brake Pads for Toyota 1987-2015,563.64,29,16345.56,5165.2,31.6
Auto Spare Parts Dealer 9 - Dakahlia,10008,2024-05-07,Canal Zone,Port Said,Dawahi,DEPO Windshield Wiper for Chevrolet Half-Truck,213.52,9,1921.68,615.51,32.03
Auto Spare Parts Dealer 25 - Cairo,10024,2024-10-21,Greater Cairo,Giza,Dokki,Philips Regular Bulb for Hyundai,88.58,58,5137.64,1318.83,25.67
Auto Spare Parts Dealer 28 - Dakahlia,10027,2022-09-11,Canal Zone,Ismailia,Sheikh Zayed,Philips Regular Bulb for Hyundai,102.42,103,10549.26,2352.48,22.3
Auto Spare Parts Dealer 34 - Giza,10033,2023-06-17,Delta,Sharqia,Zagazig,Mobil Windshield Wiper for Chevrolet Half-Truck,135.69,110,14925.9,5365.86,35.95
Auto Spare Parts Dealer 16 - Assiut,10015,2024-10-25,Greater Cairo,Qalyubia,Khanka,Philips Windshield Wiper for Kia,100.43,125,12553.75,2927.53,23.32
Auto Spare Parts Dealer 18 - Cairo,10017,2022-06-27,Delta,Beheira,Rashid,Valeo Regular Bulb for Toyota 1987-2015,72.56,23,1668.88,380.17,22.78
Auto Spare Parts Dealer 25 - Cairo,10024,2022-03-11,Upper Egypt,Aswan,Kom Ombo,Magneti Marelli Regular Bulb for Nissan 1987-2015,165.66,31,5135.46,1272.57,24.78
Auto Spare Parts Dealer 1 - Qalyubia,10000,2023-07-31,Greater Cairo,Qalyubia,Qalyub,CASP Front Headlight for Toyota 1987-2015,841.36,14,11779.04,4315.84,36.64
Auto Spare Parts Dealer 18 - Cairo,10017,2022-06-05,Upper Egypt,Minya,Deir Mawas,Hella Side Mirror for Nissan 1987-2015,311.03,17,5287.51,1904.56,36.02
Auto Spare Parts Dealer 38 - Aswan,10037,2022-03-01,Delta,Dakahlia,Dikirnis,Champion Regular Bulb for Nissan 1987-2015,101.34,110,11147.4,4007.49,35.95
Auto Spare Parts Dealer 26 - Sohag,10025,2022-06-07,Canal Zone,Port Said,Dawahi,Bosch Regular Bulb for Toyota 1987-2015,185.44,122,22623.68,4701.2,20.78
Auto Spare Parts Dealer 28 - Dakahlia,10027,2024-03-13,Upper Egypt,Luxor,Esna,Denso Regular Bulb for Kia,86.29,20,1725.8,529.65,30.69
Auto Spare Parts Dealer 39 - Cairo,10038,2024-03-12,Upper Egypt,Sohag,Sohag First,CASP Windshield Wiper for Nissan 1987-2015,168.39,123,20711.97,6700.32,32.35
Auto Spare Parts Dealer 23 - Sohag,10022,2024-06-05,Upper Egypt,Luxor,Esna,Valeo Alarm System for Hyundai,1976.16,11,21737.76,5204.02,23.94
Auto Spare Parts Dealer 31 - Sohag,10030,2023-01-07,Canal Zone,Ismailia,Arbaeen,Philips Regular Bulb for Toyota 1987-2015,94.32,64,6036.48,1350.36,22.37
Auto Spare Parts Dealer 20 - Sharqia,10019,2022-05-13,Greater Cairo,Giza,Imbaba,DEPO Side Mirror for Kia,546.58,7,3826.06,803.47,21.0
